DT;VARIABLE;VALUE
2018-08-22 17:39:24;feature_10;25
2018-08-22 17:39:24;feature_11;25
2018-08-22 17:39:24;feature_12;190
2018-08-22 17:39:24;feature_13;25
2018-08-22 17:39:24;feature_14;25
2018-08-22 17:39:24;feature_15;185
2018-08-22 17:39:24;feature_16;25
2018-08-22 17:39:24;feature_17;25
2018-08-22 17:39:24;feature_18;185
2018-08-22 17:39:24;feature_19;25
2018-08-22 17:39:24;feature_20;25
2018-08-22 17:39:24;feature_1;185
2018-08-22 17:39:24;feature_21;25
2018-08-22 17:39:24;feature_22;25
2018-08-22 17:39:24;feature_23;185
2018-08-22 17:39:24;feature_24;25
2018-08-22 17:39:24;feature_25;25
2018-08-22 17:39:24;feature_26;190
2018-08-22 17:39:24;feature_27;25
2018-08-22 17:39:24;feature_28;25
2018-08-22 17:39:24;feature_2;190
2018-08-22 17:39:24;feature_29;25
2018-08-22 17:39:24;feature_30;25
2018-08-22 17:39:24;feature_31;190
2018-08-22 17:39:24;feature_32;25
2018-08-22 17:39:24;feature_33;25
2018-08-22 17:39:24;feature_34;190
2018-08-22 17:39:24;feature_35;120
2018-08-22 17:39:24;feature_36;50
2018-08-22 17:39:24;feature_3;800
2018-09-17 17:09:32;feature_4;25
2018-09-17 17:09:32;feature_5;25
2018-09-17 17:09:32;feature_6;170
2018-09-17 17:09:32;feature_7;25
2018-09-17 17:09:32;feature_8;25
2018-09-17 17:09:32;feature_9;175
2018-09-17 17:09:32;feature_10;25
2018-09-17 17:09:32;feature_11;25
2018-09-17 17:09:32;feature_12;190
2018-09-17 17:09:32;feature_13;25
2018-09-17 17:09:32;feature_14;25
2018-09-17 17:09:32;feature_15;185
2018-09-17 17:09:32;feature_16;25
2018-09-17 17:09:32;feature_17;25
2018-09-17 17:09:32;feature_18;185
2018-09-17 17:09:32;feature_19;25
2018-09-17 17:09:32;feature_20;25
2018-09-17 17:09:32;feature_1;185
2018-09-17 17:09:32;feature_21;25
2018-09-17 17:09:32;feature_22;25
2018-09-17 17:09:32;feature_23;185
2018-09-17 17:09:32;feature_24;25
2018-09-17 17:09:32;feature_25;25
2018-09-17 17:09:32;feature_26;190
2018-09-17 17:09:32;feature_27;25
2018-09-17 17:09:32;feature_28;25
2018-09-17 17:09:32;feature_2;190
2018-09-17 17:09:32;feature_29;25
2018-09-17 17:09:32;feature_30;25
2018-09-17 17:09:32;feature_31;190
2018-09-17 17:09:32;feature_32;25
2018-09-17 17:09:32;feature_33;25
2018-09-17 17:09:32;feature_34;190
2018-09-17 17:09:32;feature_35;120
2018-09-17 17:09:32;feature_36;50
2018-09-17 17:09:32;feature_3;800
2018-10-02 07:19:36;feature_6;165
2018-10-02 07:19:40;feature_9;165
2018-10-02 07:19:47;feature_15;165
2018-10-02 07:19:57;feature_18;165
2018-10-02 07:19:59;feature_1;165
2018-10-02 07:20:10;feature_23;175
2018-10-02 07:20:32;feature_26;185
2018-10-02 07:20:38;feature_2;185
2018-10-02 07:20:43;feature_31;185
2018-10-02 07:20:54;feature_34;165
2018-10-02 07:20:57;feature_12;165
2018-10-03 05:48:22;feature_6;170
2018-10-03 05:48:29;feature_9;175
2018-10-03 05:48:36;feature_15;185
2018-10-03 05:48:45;feature_18;185
2018-10-03 05:48:50;feature_1;185
2018-10-03 05:48:59;feature_23;185
2018-10-03 05:49:11;feature_26;190
2018-10-03 05:49:23;feature_2;190
2018-10-03 05:49:28;feature_31;190
2018-10-03 05:49:33;feature_34;190
2018-10-03 05:49:39;feature_12;190
2018-10-07 04:34:51;feature_6;165
2018-10-07 04:45:45;feature_36;5
2018-10-07 14:51:11;feature_36;25
2018-10-07 14:53:05;feature_36;5
2018-10-07 14:58:23;feature_36;50
2018-10-07 14:59:27;feature_36;15
2018-10-07 15:03:27;feature_36;0
2018-10-07 15:14:23;feature_36;5
2018-10-07 15:14:26;feature_36;8
2018-10-07 15:17:37;feature_36;50
2018-10-07 15:27:16;feature_36;40
2018-10-07 15:30:49;feature_36;35
2018-10-07 15:32:45;feature_36;30
2018-10-07 15:36:20;feature_6;170
2018-10-07 15:39:02;feature_36;50
2018-10-08 15:25:58;feature_6;185
2018-10-08 15:43:44;feature_6;210
2018-10-08 16:01:03;feature_36;5
2018-10-08 16:01:56;feature_6;175
2018-10-08 16:02:04;feature_6;170
2018-10-08 16:02:21;feature_6;210
2018-10-09 11:25:34;feature_36;50
2018-10-09 11:26:19;feature_36;10
2018-10-09 13:49:38;feature_6;170
2018-10-09 17:19:05;feature_4;25
2018-10-09 17:19:05;feature_5;25
2018-10-09 17:19:05;feature_6;170
2018-10-09 17:19:05;feature_7;25
2018-10-09 17:19:05;feature_8;25
2018-10-09 17:19:05;feature_9;175
2018-10-09 17:19:05;feature_10;25
2018-10-09 17:19:05;feature_11;25
2018-10-09 17:19:05;feature_12;190
2018-10-09 17:19:05;feature_13;25
2018-10-09 17:19:05;feature_14;25
2018-10-09 17:19:05;feature_15;185
2018-10-09 17:19:05;feature_16;25
2018-10-09 17:19:05;feature_17;25
2018-10-09 17:19:05;feature_18;185
2018-10-09 17:19:05;feature_19;25
2018-10-09 17:19:05;feature_20;25
2018-10-09 17:19:05;feature_1;185
2018-10-09 17:19:05;feature_21;25
2018-10-09 17:19:05;feature_22;25
2018-10-09 17:19:05;feature_23;185
2018-10-09 17:19:05;feature_24;25
2018-10-09 17:19:05;feature_25;25
2018-10-09 17:19:05;feature_26;190
2018-10-09 17:19:05;feature_27;25
2018-10-09 17:19:05;feature_28;25
2018-10-09 17:19:05;feature_2;190
2018-10-09 17:19:05;feature_29;25
2018-10-09 17:19:05;feature_30;25
2018-10-09 17:19:05;feature_31;190
2018-10-09 17:19:05;feature_32;25
2018-10-09 17:19:05;feature_33;25
2018-10-09 17:19:05;feature_34;190
2018-10-09 17:19:05;feature_35;120
2018-10-09 17:19:05;feature_36;10
2018-10-09 17:19:05;feature_3;800
2018-10-09 17:28:18;feature_36;20
2018-10-09 17:29:14;feature_36;30
2018-10-09 17:29:33;feature_36;40
2018-10-09 17:30:05;feature_36;50
2018-10-09 17:39:59;feature_36;70
2018-10-09 17:54:11;feature_36;50
2018-10-09 17:56:11;feature_36;20
2018-10-09 18:39:47;feature_36;30
2018-10-09 18:41:39;feature_36;40
2018-10-09 18:43:45;feature_36;50
2018-10-09 18:49:15;feature_36;5
2018-10-09 18:52:22;feature_36;10
2018-10-09 18:52:56;feature_36;50
2018-10-09 19:05:45;feature_36;5
2018-10-09 19:26:59;feature_36;10
2018-10-09 20:21:07;feature_36;20
2018-10-09 20:22:05;feature_36;30
2018-10-09 20:22:19;feature_36;50
2018-10-18 11:49:19;feature_12;180
2018-10-18 11:49:27;feature_34;180
2018-10-18 11:49:35;feature_31;185
2018-10-18 16:51:31;feature_31;190
2018-10-18 16:51:40;feature_34;185
2018-10-18 16:51:59;feature_12;188
2018-10-18 16:52:03;feature_34;188
2018-10-19 07:01:44;feature_6;165
2018-10-19 07:01:56;feature_9;168
2018-10-19 07:02:04;feature_15;170
2018-10-19 07:02:16;feature_18;180
2018-10-19 07:02:31;feature_1;183
2018-10-19 07:41:42;feature_26;185
2018-10-19 07:41:51;feature_2;185
2018-10-19 07:41:58;feature_31;185
2018-10-19 07:42:05;feature_34;187
2018-10-20 15:59:36;feature_1;183
2018-10-20 15:59:36;feature_2;185
2018-10-20 15:59:36;feature_3;800
2018-10-20 15:59:45;feature_4;25
2018-10-20 15:59:45;feature_5;25
2018-10-20 15:59:45;feature_6;165
2018-10-20 15:59:45;feature_7;25
2018-10-20 15:59:45;feature_8;25
2018-10-20 15:59:45;feature_9;168
2018-10-20 15:59:45;feature_10;25
2018-10-20 15:59:45;feature_11;25
2018-10-20 15:59:45;feature_12;188
2018-10-20 15:59:45;feature_13;25
2018-10-20 15:59:45;feature_14;25
2018-10-20 15:59:45;feature_15;170
2018-10-20 15:59:45;feature_16;25
2018-10-20 15:59:45;feature_17;25
2018-10-20 15:59:45;feature_18;180
2018-10-20 15:59:45;feature_19;25
2018-10-20 15:59:45;feature_20;25
2018-10-20 15:59:45;feature_21;25
2018-10-20 15:59:45;feature_22;25
2018-10-20 15:59:45;feature_23;185
2018-10-20 15:59:45;feature_24;25
2018-10-20 15:59:45;feature_25;25
2018-10-20 15:59:45;feature_26;185
2018-10-20 15:59:45;feature_27;25
2018-10-20 15:59:45;feature_28;25
2018-10-20 15:59:45;feature_29;25
2018-10-20 15:59:45;feature_30;25
2018-10-20 15:59:45;feature_31;185
2018-10-20 15:59:45;feature_32;25
2018-10-20 15:59:45;feature_33;25
2018-10-20 15:59:45;feature_34;187
2018-10-20 15:59:45;feature_35;120
2018-10-20 15:59:45;feature_36;50
2018-10-24 01:29:57;feature_12;170
2018-10-24 01:30:03;feature_34;170
2018-10-24 04:12:17;feature_34;165
2018-10-24 04:12:21;feature_12;165
2018-11-01 19:37:01;feature_1;183
2018-11-01 19:37:01;feature_3;800
2018-11-01 19:37:10;feature_4;25
2018-11-01 19:37:10;feature_5;25
2018-11-01 19:37:10;feature_6;165
2018-11-01 19:37:10;feature_7;25
2018-11-01 19:37:10;feature_8;25
2018-11-01 19:37:10;feature_9;168
2018-11-01 19:37:10;feature_10;25
2018-11-01 19:37:10;feature_11;25
2018-11-01 19:37:10;feature_12;165
2018-11-01 19:37:10;feature_13;25
2018-11-01 19:37:10;feature_14;25
2018-11-01 19:37:10;feature_15;170
2018-11-01 19:37:10;feature_16;25
2018-11-01 19:37:10;feature_17;25
2018-11-01 19:37:10;feature_18;180
2018-11-01 19:37:10;feature_19;25
2018-11-01 19:37:10;feature_20;25
2018-11-01 19:37:10;feature_21;25
2018-11-01 19:37:10;feature_22;25
2018-11-01 19:37:10;feature_23;185
2018-11-01 19:37:10;feature_24;25
2018-11-01 19:37:10;feature_25;25
2018-11-01 19:37:10;feature_26;185
2018-11-01 19:37:10;feature_27;25
2018-11-01 19:37:10;feature_28;25
2018-11-01 19:37:10;feature_2;185
2018-11-01 19:37:10;feature_29;25
2018-11-01 19:37:10;feature_30;25
2018-11-01 19:37:10;feature_31;185
2018-11-01 19:37:10;feature_32;25
2018-11-01 19:37:10;feature_33;25
2018-11-01 19:37:10;feature_34;165
2018-11-01 19:37:10;feature_35;120
2018-11-01 19:37:10;feature_36;50
2018-11-01 19:40:24;feature_4;25
2018-11-01 19:40:24;feature_5;25
2018-11-01 19:40:24;feature_6;165
2018-11-01 19:40:24;feature_8;25
2018-11-01 19:40:24;feature_9;168
2018-11-01 19:40:24;feature_11;25
2018-11-01 19:40:24;feature_12;165
2018-11-01 19:40:24;feature_13;25
2018-11-01 19:40:24;feature_14;25
2018-11-01 19:40:24;feature_15;170
2018-11-01 19:40:24;feature_17;25
2018-11-01 19:40:24;feature_18;180
2018-11-01 19:40:24;feature_19;25
2018-11-01 19:40:24;feature_1;183
2018-11-01 19:40:24;feature_22;25
2018-11-01 19:40:24;feature_23;185
2018-11-01 19:40:24;feature_25;25
2018-11-01 19:40:24;feature_26;185
2018-11-01 19:40:24;feature_27;25
2018-11-01 19:40:24;feature_2;185
2018-11-01 19:40:24;feature_30;25
2018-11-01 19:40:24;feature_31;185
2018-11-01 19:40:24;feature_33;25
2018-11-01 19:40:24;feature_34;165
2018-11-01 19:40:24;feature_36;50
2018-11-01 19:40:24;feature_3;800
2018-11-01 19:40:30;feature_7;25
2018-11-01 19:40:30;feature_10;25
2018-11-01 19:40:30;feature_16;25
2018-11-01 19:40:30;feature_20;25
2018-11-01 19:40:30;feature_21;25
2018-11-01 19:40:30;feature_24;25
2018-11-01 19:40:30;feature_28;25
2018-11-01 19:40:30;feature_29;25
2018-11-01 19:40:30;feature_32;25
2018-11-01 19:40:30;feature_35;120
2018-11-01 19:55:59;feature_6;165
2018-11-01 19:55:59;feature_9;168
2018-11-01 19:55:59;feature_15;170
2018-11-01 19:55:59;feature_1;183
2018-11-01 19:55:59;feature_23;185
2018-11-01 19:55:59;feature_2;185
2018-11-01 19:55:59;feature_31;185
2018-11-01 19:55:59;feature_34;165
2018-11-01 19:55:59;feature_36;50
2018-11-01 19:55:59;feature_3;800
2018-11-01 19:56:06;feature_4;25
2018-11-01 19:56:06;feature_5;25
2018-11-01 19:56:06;feature_7;25
2018-11-01 19:56:06;feature_8;25
2018-11-01 19:56:06;feature_10;25
2018-11-01 19:56:06;feature_11;25
2018-11-01 19:56:06;feature_12;165
2018-11-01 19:56:06;feature_13;25
2018-11-01 19:56:06;feature_14;25
2018-11-01 19:56:06;feature_16;25
2018-11-01 19:56:06;feature_17;25
2018-11-01 19:56:06;feature_18;180
2018-11-01 19:56:06;feature_19;25
2018-11-01 19:56:06;feature_20;25
2018-11-01 19:56:06;feature_21;25
2018-11-01 19:56:06;feature_22;25
2018-11-01 19:56:06;feature_24;25
2018-11-01 19:56:06;feature_25;25
2018-11-01 19:56:06;feature_26;185
2018-11-01 19:56:06;feature_27;25
2018-11-01 19:56:06;feature_28;25
2018-11-01 19:56:06;feature_29;25
2018-11-01 19:56:06;feature_30;25
2018-11-01 19:56:06;feature_32;25
2018-11-01 19:56:06;feature_33;25
2018-11-01 19:56:06;feature_35;120
2018-11-01 20:22:27;feature_4;25
2018-11-01 20:22:27;feature_5;25
2018-11-01 20:22:27;feature_6;165
2018-11-01 20:22:27;feature_8;25
2018-11-01 20:22:27;feature_9;168
2018-11-01 20:22:27;feature_11;25
2018-11-01 20:22:27;feature_12;165
2018-11-01 20:22:27;feature_13;25
2018-11-01 20:22:27;feature_14;25
2018-11-01 20:22:27;feature_15;170
2018-11-01 20:22:27;feature_17;25
2018-11-01 20:22:27;feature_18;180
2018-11-01 20:22:27;feature_19;25
2018-11-01 20:22:27;feature_1;183
2018-11-01 20:22:27;feature_21;25
2018-11-01 20:22:27;feature_22;25
2018-11-01 20:22:27;feature_23;185
2018-11-01 20:22:27;feature_25;25
2018-11-01 20:22:27;feature_26;185
2018-11-01 20:22:27;feature_27;25
2018-11-01 20:22:27;feature_2;185
2018-11-01 20:22:27;feature_29;25
2018-11-01 20:22:27;feature_30;25
2018-11-01 20:22:27;feature_31;185
2018-11-01 20:22:27;feature_33;25
2018-11-01 20:22:27;feature_34;165
2018-11-01 20:22:27;feature_35;120
2018-11-01 20:22:27;feature_36;50
2018-11-01 20:22:27;feature_3;800
2018-11-01 20:22:33;feature_7;25
2018-11-01 20:22:33;feature_10;25
2018-11-01 20:22:33;feature_16;25
2018-11-01 20:22:33;feature_20;25
2018-11-01 20:22:33;feature_24;25
2018-11-01 20:22:33;feature_28;25
2018-11-01 20:22:33;feature_32;25
2018-11-01 20:30:03;feature_1;183
2018-11-01 20:30:03;feature_2;185
2018-11-01 20:30:03;feature_3;800
2018-11-01 20:30:12;feature_4;25
2018-11-01 20:30:12;feature_5;25
2018-11-01 20:30:12;feature_6;165
2018-11-01 20:30:12;feature_7;25
2018-11-01 20:30:12;feature_8;25
2018-11-01 20:30:12;feature_9;168
2018-11-01 20:30:12;feature_10;25
2018-11-01 20:30:12;feature_11;25
2018-11-01 20:30:12;feature_12;165
2018-11-01 20:30:12;feature_13;25
2018-11-01 20:30:12;feature_14;25
2018-11-01 20:30:12;feature_15;170
2018-11-01 20:30:12;feature_16;25
2018-11-01 20:30:12;feature_17;25
2018-11-01 20:30:12;feature_18;180
2018-11-01 20:30:12;feature_19;25
2018-11-01 20:30:12;feature_20;25
2018-11-01 20:30:12;feature_21;25
2018-11-01 20:30:12;feature_22;25
2018-11-01 20:30:12;feature_23;185
2018-11-01 20:30:12;feature_24;25
2018-11-01 20:30:12;feature_25;25
2018-11-01 20:30:12;feature_26;185
2018-11-01 20:30:12;feature_27;25
2018-11-01 20:30:12;feature_28;25
2018-11-01 20:30:12;feature_29;25
2018-11-01 20:30:12;feature_30;25
2018-11-01 20:30:12;feature_31;185
2018-11-01 20:30:12;feature_32;25
2018-11-01 20:30:12;feature_33;25
2018-11-01 20:30:12;feature_34;165
2018-11-01 20:30:12;feature_35;120
2018-11-01 20:30:12;feature_36;50
2018-11-08 12:19:42;feature_6;165
2018-11-08 12:19:42;feature_1;183
2018-11-08 12:19:42;feature_2;185
2018-11-08 12:19:42;feature_34;165
2018-11-08 12:19:42;feature_36;50
2018-11-08 12:19:42;feature_3;800
2018-11-08 12:19:50;feature_4;25
2018-11-08 12:19:50;feature_5;25
2018-11-08 12:19:50;feature_7;25
2018-11-08 12:19:50;feature_8;25
2018-11-08 12:19:50;feature_9;168
2018-11-08 12:19:50;feature_10;25
2018-11-08 12:19:50;feature_11;25
2018-11-08 12:19:50;feature_12;165
2018-11-08 12:19:50;feature_13;25
2018-11-08 12:19:50;feature_14;25
2018-11-08 12:19:50;feature_15;170
2018-11-08 12:19:50;feature_16;25
2018-11-08 12:19:50;feature_17;25
2018-11-08 12:19:50;feature_18;180
2018-11-08 12:19:50;feature_19;25
2018-11-08 12:19:50;feature_20;25
2018-11-08 12:19:50;feature_21;25
2018-11-08 12:19:50;feature_22;25
2018-11-08 12:19:50;feature_23;185
2018-11-08 12:19:50;feature_24;25
2018-11-08 12:19:50;feature_25;25
2018-11-08 12:19:50;feature_26;185
2018-11-08 12:19:50;feature_27;25
2018-11-08 12:19:50;feature_28;25
2018-11-08 12:19:50;feature_29;25
2018-11-08 12:19:50;feature_30;25
2018-11-08 12:19:50;feature_31;185
2018-11-08 12:19:50;feature_32;25
2018-11-08 12:19:50;feature_33;25
2018-11-08 12:19:50;feature_35;120
2018-11-08 13:11:02;feature_1;183
2018-11-08 13:11:02;feature_2;185
2018-11-08 13:11:02;feature_3;800
2018-11-08 13:11:10;feature_4;25
2018-11-08 13:11:10;feature_5;25
2018-11-08 13:11:10;feature_6;165
2018-11-08 13:11:10;feature_7;25
2018-11-08 13:11:10;feature_8;25
2018-11-08 13:11:10;feature_9;168
2018-11-08 13:11:10;feature_10;25
2018-11-08 13:11:10;feature_11;25
2018-11-08 13:11:10;feature_12;165
2018-11-08 13:11:10;feature_13;25
2018-11-08 13:11:10;feature_14;25
2018-11-08 13:11:10;feature_15;170
2018-11-08 13:11:10;feature_16;25
2018-11-08 13:11:10;feature_17;25
2018-11-08 13:11:10;feature_18;180
2018-11-08 13:11:10;feature_19;25
2018-11-08 13:11:10;feature_20;25
2018-11-08 13:11:10;feature_21;25
2018-11-08 13:11:10;feature_22;25
2018-11-08 13:11:10;feature_23;185
2018-11-08 13:11:10;feature_24;25
2018-11-08 13:11:10;feature_25;25
2018-11-08 13:11:10;feature_26;185
2018-11-08 13:11:10;feature_27;25
2018-11-08 13:11:10;feature_28;25
2018-11-08 13:11:10;feature_29;25
2018-11-08 13:11:10;feature_30;25
2018-11-08 13:11:10;feature_31;185
2018-11-08 13:11:10;feature_32;25
2018-11-08 13:11:10;feature_33;25
2018-11-08 13:11:10;feature_34;165
2018-11-08 13:11:10;feature_35;120
2018-11-08 13:11:10;feature_36;50
2018-11-13 21:25:03;feature_1;183
2018-11-13 21:25:03;feature_3;800
2018-11-13 21:25:12;feature_4;25
2018-11-13 21:25:12;feature_5;25
2018-11-13 21:25:12;feature_6;165
2018-11-13 21:25:12;feature_7;25
2018-11-13 21:25:12;feature_8;25
2018-11-13 21:25:12;feature_9;168
2018-11-13 21:25:12;feature_10;25
2018-11-13 21:25:12;feature_11;25
2018-11-13 21:25:12;feature_12;165
2018-11-13 21:25:12;feature_13;25
2018-11-13 21:25:12;feature_14;25
2018-11-13 21:25:12;feature_15;170
2018-11-13 21:25:12;feature_16;25
2018-11-13 21:25:12;feature_17;25
2018-11-13 21:25:12;feature_18;180
2018-11-13 21:25:12;feature_19;25
2018-11-13 21:25:12;feature_20;25
2018-11-13 21:25:12;feature_21;25
2018-11-13 21:25:12;feature_22;25
2018-11-13 21:25:12;feature_23;185
2018-11-13 21:25:12;feature_24;25
2018-11-13 21:25:12;feature_25;25
2018-11-13 21:25:12;feature_26;185
2018-11-13 21:25:12;feature_27;25
2018-11-13 21:25:12;feature_28;25
2018-11-13 21:25:12;feature_2;185
2018-11-13 21:25:12;feature_29;25
2018-11-13 21:25:12;feature_30;25
2018-11-13 21:25:12;feature_31;185
2018-11-13 21:25:12;feature_32;25
2018-11-13 21:25:12;feature_33;25
2018-11-13 21:25:12;feature_34;165
2018-11-13 21:25:12;feature_35;120
2018-11-13 21:25:12;feature_36;50
2018-11-15 08:17:48;feature_6;165
2018-11-15 08:17:48;feature_9;168
2018-11-15 08:17:48;feature_15;170
2018-11-15 08:17:48;feature_1;183
2018-11-15 08:17:48;feature_2;185
2018-11-15 08:17:48;feature_34;165
2018-11-15 08:17:48;feature_36;50
2018-11-15 08:17:48;feature_3;800
2018-11-15 08:17:56;feature_4;25
2018-11-15 08:17:56;feature_5;25
2018-11-15 08:17:56;feature_7;25
2018-11-15 08:17:56;feature_8;25
2018-11-15 08:17:56;feature_10;25
2018-11-15 08:17:56;feature_11;25
2018-11-15 08:17:56;feature_12;165
2018-11-15 08:17:56;feature_13;25
2018-11-15 08:17:56;feature_14;25
2018-11-15 08:17:56;feature_16;25
2018-11-15 08:17:56;feature_17;25
2018-11-15 08:17:56;feature_18;180
2018-11-15 08:17:56;feature_19;25
2018-11-15 08:17:56;feature_20;25
2018-11-15 08:17:56;feature_21;25
2018-11-15 08:17:56;feature_22;25
2018-11-15 08:17:56;feature_23;185
2018-11-15 08:17:56;feature_24;25
2018-11-15 08:17:56;feature_25;25
2018-11-15 08:17:56;feature_26;185
2018-11-15 08:17:56;feature_27;25
2018-11-15 08:17:56;feature_28;25
2018-11-15 08:17:56;feature_29;25
2018-11-15 08:17:56;feature_30;25
2018-11-15 08:17:56;feature_31;185
2018-11-15 08:17:56;feature_32;25
2018-11-15 08:17:56;feature_33;25
2018-11-15 08:17:56;feature_35;120
2018-11-15 19:38:41;feature_1;183
2018-11-15 19:38:41;feature_3;800
2018-11-15 19:38:50;feature_4;25
2018-11-15 19:38:50;feature_5;25
2018-11-15 19:38:50;feature_6;165
2018-11-15 19:38:50;feature_7;25
2018-11-15 19:38:50;feature_8;25
2018-11-15 19:38:50;feature_9;168
2018-11-15 19:38:50;feature_10;25
2018-11-15 19:38:50;feature_11;25
2018-11-15 19:38:50;feature_12;165
2018-11-15 19:38:50;feature_13;25
2018-11-15 19:38:50;feature_14;25
2018-11-15 19:38:50;feature_15;170
2018-11-15 19:38:50;feature_16;25
2018-11-15 19:38:50;feature_17;25
2018-11-15 19:38:50;feature_18;180
2018-11-15 19:38:50;feature_19;25
2018-11-15 19:38:50;feature_20;25
2018-11-15 19:38:50;feature_21;25
2018-11-15 19:38:50;feature_22;25
2018-11-15 19:38:50;feature_23;185
2018-11-15 19:38:50;feature_24;25
2018-11-15 19:38:50;feature_25;25
2018-11-15 19:38:50;feature_26;185
2018-11-15 19:38:50;feature_27;25
2018-11-15 19:38:50;feature_28;25
2018-11-15 19:38:50;feature_2;185
2018-11-15 19:38:50;feature_29;25
2018-11-15 19:38:50;feature_30;25
2018-11-15 19:38:50;feature_31;185
2018-11-15 19:38:50;feature_32;25
2018-11-15 19:38:50;feature_33;25
2018-11-15 19:38:50;feature_34;165
2018-11-15 19:38:50;feature_35;120
2018-11-15 19:38:50;feature_36;50
2018-11-19 08:24:58;feature_4;25
2018-11-19 08:24:58;feature_5;25
2018-11-19 08:24:58;feature_6;165
2018-11-19 08:24:58;feature_7;25
2018-11-19 08:24:58;feature_8;25
2018-11-19 08:24:58;feature_9;168
2018-11-19 08:24:58;feature_10;25
2018-11-19 08:24:58;feature_11;25
2018-11-19 08:24:58;feature_12;165
2018-11-19 08:24:58;feature_13;25
2018-11-19 08:24:58;feature_14;25
2018-11-19 08:24:58;feature_15;170
2018-11-19 08:24:58;feature_16;25
2018-11-19 08:24:58;feature_17;25
2018-11-19 08:24:58;feature_18;180
2018-11-19 08:24:58;feature_19;25
2018-11-19 08:24:58;feature_20;25
2018-11-19 08:24:58;feature_1;183
2018-11-19 08:24:58;feature_21;25
2018-11-19 08:24:58;feature_22;25
2018-11-19 08:24:58;feature_23;185
2018-11-19 08:24:58;feature_24;25
2018-11-19 08:24:58;feature_25;25
2018-11-19 08:24:58;feature_26;185
2018-11-19 08:24:58;feature_27;25
2018-11-19 08:24:58;feature_28;25
2018-11-19 08:24:58;feature_2;185
2018-11-19 08:24:58;feature_29;25
2018-11-19 08:24:58;feature_30;25
2018-11-19 08:24:58;feature_31;185
2018-11-19 08:24:58;feature_32;25
2018-11-19 08:24:58;feature_33;25
2018-11-19 08:24:58;feature_34;165
2018-11-19 08:24:58;feature_35;120
2018-11-19 08:24:58;feature_36;50
2018-11-19 08:24:58;feature_3;800
2019-01-19 08:29:00;feature_1;183
2019-01-19 08:29:00;feature_3;800
2019-01-19 08:29:02;feature_4;25
2019-01-19 08:29:02;feature_5;25
2019-01-19 08:29:02;feature_6;165
2019-01-19 08:29:02;feature_7;25
2019-01-19 08:29:02;feature_8;25
2019-01-19 08:29:02;feature_9;168
2019-01-19 08:29:02;feature_10;25
2019-01-19 08:29:02;feature_11;25
2019-01-19 08:29:02;feature_12;165
2019-01-19 08:29:02;feature_13;25
2019-01-19 08:29:02;feature_14;25
2019-01-19 08:29:02;feature_15;170
2019-01-19 08:29:02;feature_16;25
2019-01-19 08:29:02;feature_17;25
2019-01-19 08:29:02;feature_18;180
2019-01-19 08:29:02;feature_19;25
2019-01-19 08:29:02;feature_20;25
2019-01-19 08:29:02;feature_21;25
2019-01-19 08:29:02;feature_22;25
2019-01-19 08:29:02;feature_23;185
2019-01-19 08:29:02;feature_24;25
2019-01-19 08:29:02;feature_25;25
2019-01-19 08:29:02;feature_26;185
2019-01-19 08:29:02;feature_27;25
2019-01-19 08:29:02;feature_28;25
2019-01-19 08:29:02;feature_2;185
2019-01-19 08:29:02;feature_29;25
2019-01-19 08:29:02;feature_30;25
2019-01-19 08:29:02;feature_31;185
2019-01-19 08:29:02;feature_32;25
2019-01-19 08:29:02;feature_33;25
2019-01-19 08:29:02;feature_34;165
2019-01-19 08:29:02;feature_35;120
2019-01-19 08:29:02;feature_36;50
2019-01-19 08:31:03;feature_4;25
2019-01-19 08:31:03;feature_5;25
2019-01-19 08:31:03;feature_6;165
2019-01-19 08:31:03;feature_7;25
2019-01-19 08:31:03;feature_8;25
2019-01-19 08:31:03;feature_9;168
2019-01-19 08:31:03;feature_10;25
2019-01-19 08:31:03;feature_11;25
2019-01-19 08:31:03;feature_12;165
2019-01-19 08:31:03;feature_13;25
2019-01-19 08:31:03;feature_14;25
2019-01-19 08:31:03;feature_15;170
2019-01-19 08:31:03;feature_16;25
2019-01-19 08:31:03;feature_17;25
2019-01-19 08:31:03;feature_18;180
2019-01-19 08:31:03;feature_19;25
2019-01-19 08:31:03;feature_20;25
2019-01-19 08:31:03;feature_1;183
2019-01-19 08:31:03;feature_21;25
2019-01-19 08:31:03;feature_22;25
2019-01-19 08:31:03;feature_23;185
2019-01-19 08:31:03;feature_24;25
2019-01-19 08:31:03;feature_25;25
2019-01-19 08:31:03;feature_26;185
2019-01-19 08:31:03;feature_27;25
2019-01-19 08:31:03;feature_28;25
2019-01-19 08:31:03;feature_2;185
2019-01-19 08:31:03;feature_29;25
2019-01-19 08:31:03;feature_30;25
2019-01-19 08:31:03;feature_31;185
2019-01-19 08:31:03;feature_32;25
2019-01-19 08:31:03;feature_33;25
2019-01-19 08:31:03;feature_34;165
2019-01-19 08:31:03;feature_35;120
2019-01-19 08:31:03;feature_36;50
2019-01-19 08:31:03;feature_3;800
2019-02-12 00:28:21;feature_1;183
2019-02-12 00:28:21;feature_3;800
2019-02-12 00:28:30;feature_4;25
2019-02-12 00:28:30;feature_5;25
2019-02-12 00:28:30;feature_6;165
2019-02-12 00:28:30;feature_7;25
2019-02-12 00:28:30;feature_8;25
2019-02-12 00:28:30;feature_9;168
2019-02-12 00:28:30;feature_10;25
